"date","value","volume"
"2009-06-12",57.9,29138
"2009-06-15",59,14598
"2009-06-17",56.9,125
"2009-06-18",59,30818
"2009-06-19",58.4,11500
"2009-06-23",58,150
"2009-06-24",56,1890
"2009-06-25",58,4359
"2009-06-29",56,23
"2009-06-30",57.9,2940
"2009-07-01",57.9,8
"2009-07-02",57.8,500
"2009-07-03",50,2044
"2009-07-06",50,3300
"2009-07-07",55,35
"2009-07-08",50,4718
"2009-07-09",50,8560
"2009-07-10",49.9,3533
"2009-07-15",53,1475
"2009-07-16",50,2146
"2009-07-17",50,1000
"2009-07-20",49.5,1550
"2009-07-21",49,515
"2009-07-22",48.5,1100
"2009-07-23",46.5,4326
"2009-07-24",48,914
"2009-07-27",47.4,2414
"2009-07-28",47.4,305
"2009-07-29",46.1,6410
"2009-07-30",46,2255
"2009-07-31",46,1027
"2009-08-03",46,9653
"2009-08-04",46.1,200
"2009-08-05",46.2,1000
"2009-08-06",46,1588
"2009-08-07",45.5,1095
"2009-08-10",43.1,2437
"2009-08-11",44,987
"2009-08-12",43.2,1700
"2009-08-13",43.1,4000
"2009-08-14",46,125
"2009-08-17",45,1180
"2009-08-18",47.5,4493
"2009-08-20",54.6,4834
"2009-08-21",60,2743
"2009-08-25",56.9,2687
"2009-08-26",51,14948
"2009-08-27",50.3,5286
"2009-08-31",56,2721
"2009-09-01",57,883
"2009-09-02",57.6,25852
"2009-09-03",57.6,14787
"2009-09-04",57.5,12382
"2009-09-07",51.1,3501
"2009-09-08",50.5,7960
"2009-09-09",55,2745
"2009-09-10",53,3900
"2009-09-11",57.6,4397
"2009-09-14",57.3,6335
"2009-09-15",56,1356
"2009-09-16",56,3900
"2009-09-17",56,8000
"2009-09-18",55,5305
"2009-09-21",57.5,12419
"2009-09-22",57,2359
"2009-09-23",57.1,14863
"2009-09-24",58.5,13058
"2009-09-25",58.7,1770
"2009-09-28",59,32427
"2009-09-29",59.5,23004
"2009-09-30",59.5,25640
"2009-10-01",59.5,2643
"2009-10-02",58,1332
"2009-10-05",59.7,25053
"2009-10-06",60,12085
"2009-10-07",69,2366
"2009-10-08",71,4556
"2009-10-09",72.5,9768
"2009-10-12",72.5,7095
"2009-10-13",72,9451
"2009-10-14",71.5,16391
"2009-10-15",70,4150
"2009-10-16",70,1911
"2009-10-19",69.8,3611
"2009-10-20",69.4,2149
"2009-10-22",69,70
"2009-10-23",65.1,909
"2009-10-26",65,100
"2009-10-27",65,2390
"2009-10-28",63,2100
"2009-10-29",60,10889
"2009-10-30",60,6500
"2009-11-02",60.1,4626
"2009-11-03",62,29002
"2009-11-04",62.2,7500
"2009-11-05",62.5,93
"2009-11-06",70,2400
"2009-11-09",68,8717
"2009-11-10",70,140
"2009-11-11",69,5454
"2009-11-12",68,28100
"2009-11-13",68,100
"2009-11-16",68,2070
"2009-11-17",65,730
"2009-11-18",68,20
"2009-11-19",67.9,5
"2009-11-20",68,10858
"2009-11-23",68.9,60
"2009-11-24",62.7,6450
"2009-11-25",64,1700
"2009-11-27",64,100
"2009-11-30",62,7952
"2009-12-01",62,200
"2009-12-03",65.5,12194
"2009-12-04",68.7,31410
"2009-12-07",68.3,30969
"2009-12-08",63.1,6000
"2009-12-09",65,2100
"2009-12-10",65,710
"2009-12-11",68,154
"2009-12-16",67.9,1700
"2009-12-17",65,10
"2009-12-18",67.5,5
"2009-12-21",65,129
"2009-12-23",63,9744
"2009-12-24",63,7710
"2009-12-25",63,3110
"2009-12-28",63,800
"2009-12-29",63,3000
"2009-12-30",63,950
"2010-01-04",63,150
"2010-01-05",63,3073
"2010-01-06",63,4390
"2010-01-07",63,3120
"2010-01-11",63,14344
"2010-01-12",63.5,70
"2010-01-12",63.5,70
"2010-01-14",65,10720
"2010-01-15",65,6500
"2010-01-19",64.5,541
"2010-01-20",64.5,2050
"2010-01-22",64.9,50
"2010-01-25",65,1095
"2010-01-26",65,1715
"2010-01-27",64.5,11660
"2010-01-28",64,2800
"2010-01-29",67.9,1090
"2010-02-01",68.3,2182
"2010-02-03",68,2158
"2010-02-04",68,1553
"2010-02-08",68,5056
"2010-02-09",66.5,4910
"2010-02-10",66,6600
"2010-02-12",68,2980
"2010-02-17",68.5,10
"2010-02-18",69.5,721
"2010-02-22",69.5,6620
"2010-02-23",70,352
"2010-02-24",71.1,4042
"2010-02-25",73,103876
"2010-02-26",79.9,3338
"2010-03-01",83,1370
"2010-03-02",84,1153
"2010-03-03",95,16971
"2010-03-04",100,16037
"2010-03-05",115,7821
"2010-03-09",130,10535
"2010-03-10",149.5,11053
"2010-03-11",154,8530
"2010-03-12",149,7448
"2010-03-15",149,17307
"2010-03-16",146,21226
"2010-03-17",149,16623
"2010-03-18",150,28063
"2010-03-19",150,29546
"2010-03-22",150,6100
"2010-03-23",150,29258
"2010-03-24",150,2776
"2010-03-25",160,15010
"2010-03-26",165,4078
"2010-03-29",167,32554
"2010-03-30",170,4845
"2010-03-31",182,13707
"2010-04-01",180,29899
"2010-04-02",200,11544
"2010-04-05",199.9,452075
"2010-04-06",199.7,11950
"2010-04-07",195,4512
"2010-04-08",180,2197
"2010-04-09",174,9162
"2010-04-12",180,1347
"2010-04-13",190,4280
"2010-04-14",190,10826
"2010-04-15",188,1202
"2010-04-16",189.9,2791
"2010-04-19",195,5863
"2010-04-20",194.9,7352
"2010-04-21",195,4076
"2010-04-22",195,7369
"2010-04-23",195,173
"2010-04-26",192,4243
"2010-04-27",185,3155
"2010-04-28",190,1478
"2010-04-29",185,7717
"2010-04-30",185,601
"2010-05-03",183.5,1214
"2010-05-04",180,2447
"2010-05-05",168,4933
"2010-05-06",164.9,4765
"2010-05-07",170,3121
"2010-05-10",168,1086
"2010-05-11",169.9,1715
"2010-05-12",164,3974
"2010-05-13",168,2714
"2010-05-17",169,6766
"2010-05-18",179.9,9572
"2010-05-19",179.5,4182
"2010-05-20",176,2002
"2010-05-21",177.5,1459
"2010-05-24",176,103
"2010-05-25",175,1204
"2010-05-26",166.1,3337
"2010-05-27",170,1210
"2010-05-28",169.7,686
"2010-05-31",165,2387
"2010-06-02",165,946
"2010-06-03",155,2682
"2010-06-04",164.9,2732
"2010-06-07",161,648
"2010-06-09",160,13696
"2010-06-10",159.9,7542
"2010-06-11",160,8849
"2010-06-14",155,757
"2010-06-15",169.5,5936
"2010-06-16",169.8,1356
"2010-06-17",168.9,1856
"2010-06-18",160,1000
"2010-06-21",159.9,900
"2010-06-22",158,223
"2010-06-23",165,1339
"2010-06-24",160,699
"2010-06-25",160,1091
"2010-06-28",160,35
"2010-06-29",160,227
"2010-06-30",160,50
"2010-07-01",160,413
"2010-07-02",160,417
"2010-07-05",160,500
"2010-07-07",155.1,1776
"2010-07-08",155,3672
"2010-07-09",160,200
"2010-07-14",160,50
"2010-07-15",155,1400
"2010-07-16",160,572
"2010-07-19",159,2713
"2010-07-20",160,2303
"2010-07-21",160,54
"2010-07-22",158,2542
"2010-07-23",157.9,903
"2010-07-26",156.8,304
"2010-07-27",157,1762
"2010-07-28",157,528
"2010-07-29",159,1021
"2010-07-30",157.8,36
"2010-08-02",160,265
"2010-08-03",159,52
"2010-08-04",155.5,229
"2010-08-05",158,3461
"2010-08-06",158,1340
"2010-08-09",158,1796
"2010-08-10",159,5532
"2010-08-11",159,2590
"2010-08-12",159,57
"2010-08-13",158,249
"2010-08-16",162.5,4112
"2010-08-17",159,6604
"2010-08-18",162.5,72
"2010-08-19",167,3669
"2010-08-20",170,1930
"2010-08-23",160,2500
"2010-08-24",169.9,1397
"2010-08-25",160,5775
"2010-08-26",160,3598
"2010-08-27",170,3052
"2010-08-30",179,2089
"2010-08-31",178.2,2241
"2010-09-01",178.3,664
"2010-09-02",180,745
"2010-09-03",185,3138
"2010-09-06",193,2487
"2010-09-07",191.5,3508
"2010-09-08",186,4352
"2010-09-09",190,470
"2010-09-10",184.5,3391
"2010-09-13",185,2524
"2010-09-14",180,8395
"2010-09-15",180,4563
"2010-09-16",180,2323
"2010-09-17",180,547
"2010-09-20",176,6583
"2010-09-21",175,260
"2010-09-22",170,2023
"2010-09-24",170,10205
"2010-09-27",171,1196
"2010-09-28",170,4583
"2010-09-29",165,6736
"2010-09-30",163,6291
"2010-10-01",165,1000
"2010-10-04",160.5,2348
"2010-10-05",160.5,3030
"2010-10-06",165,4750
"2010-10-07",168,1752
"2010-10-08",168,39922
"2010-10-09",168,39922
"2010-10-12",162,532
"2010-10-13",163.5,4924
"2010-10-14",165,33303
"2010-10-15",170,2566
"2010-10-18",170,56
"2010-10-19",169.8,475
"2010-10-20",169.8,1070
"2010-10-21",165.1,2400
"2010-10-22",167,6331
"2010-10-25",167,278
"2010-10-26",166,1769
"2010-10-27",167,1416
"2010-10-28",168,2216
"2010-11-01",167,2150
"2010-11-02",169,7000
"2010-11-03",169,7000
"2010-11-03",169,7000
"2010-11-04",168.5,7000
"2010-11-05",169,5716
"2010-11-08",169,1190
"2010-11-09",169,1833
"2010-11-10",168.5,200
"2010-11-11",170,1067
"2010-11-11",170,1067
"2010-11-11",170,1067
"2010-11-12",168.5,692
"2010-11-16",168.5,338
"2010-11-17",168.5,3300
"2010-11-18",169,2103
"2010-11-19",169,2678
"2010-11-22",169,4297
"2010-11-23",169.8,18548
"2010-11-24",169,3988
"2010-11-25",169,9139
"2010-11-29",170,1872
"2010-11-30",179.5,2247
"2010-12-01",185,2873
"2010-12-03",180,316
"2010-12-03",184,4895
"2010-12-06",183.4,1160
"2010-12-07",180,1034
"2010-12-08",182,4331
"2010-12-09",180,167
"2010-12-10",179.9,100
"2010-12-13",179.8,650
"2010-12-14",182.5,4830
"2010-12-15",182.5,245
"2010-12-16",183.4,5703
"2010-12-17",185.5,601556
"2010-12-20",188,5930
"2010-12-21",199,9421
"2010-12-22",199,5349
"2010-12-23",199,2463
"2010-12-24",199,1598
"2010-12-27",198.8,3245
"2010-12-28",198.8,1616
"2010-12-29",190,2915
"2010-12-30",190.1,3471
"2010-12-31",199,284
"2011-01-03",199,119
"2011-01-04",201.1,22277
"2011-01-05",206.5,4625
"2011-01-06",200,1067
"2011-01-07",210,8658
"2011-01-10",230,1493
"2011-01-11",230,5780
"2011-01-12",230,460
"2011-01-13",239,5702
"2011-01-14",239,242
"2011-01-17",237,6138
"2011-01-18",250,8427
"2011-01-19",287,254
"2011-01-20",270,2243
"2011-01-21",280.1,4356
"2011-01-24",300,16364
"2011-01-25",330,4344
"2011-01-26",339,13773
"2011-01-27",340,13128
"2011-01-28",375,16807
"2011-01-31",369.9,2656
"2011-02-01",365,3481
"2011-02-02",345,3987
"2011-02-07",356,475
"2011-02-08",350,205
"2011-02-09",345,1640
"2011-02-10",340,1152
"2011-02-11",340,5711
"2011-02-14",339.5,1967
"2011-02-15",310,5242
"2011-02-16",310,6294
"2011-02-17",300,8717
"2011-02-18",310,8342
"2011-02-21",335,5647
"2011-02-22",350,4605
"2011-02-23",345,4487
"2011-02-24",350.1,3284
"2011-02-25",358,1302
"2011-02-28",350,2176
"2011-03-01",340,286
"2011-03-02",330,1573
"2011-03-03",330,1320
"2011-03-09",295,2885
"2011-03-10",300,4811
"2011-03-11",300,8115
"2011-03-14",305,2700
"2011-03-15",300,8002
"2011-03-16",300,2495
"2011-03-17",300.1,2380
"2011-03-18",305,5631
"2011-03-21",310,447
"2011-03-22",310.3,636
"2011-03-23",330,2572
"2011-03-24",332,3529
"2011-03-25",340,7396
"2011-03-28",340,206
"2011-03-29",330,2358
"2011-03-30",325,3652
"2011-03-31",325,5756
"2011-04-01",320,3523
"2011-04-04",310,2146
"2011-04-05",310,2185
"2011-04-06",304.5,918
"2011-04-08",290,2804
"2011-04-08",300,8405
"2011-04-11",300,632
"2011-04-12",300,800
"2011-04-13",300,774
"2011-04-14",300,4536
"2011-04-15",300,235
"2011-04-18",290,1082
"2011-04-19",305,22720
"2011-04-20",309,10646
"2011-04-21",310,1928
"2011-04-22",320,10751
"2011-04-25",315,598
"2011-04-26",313,2182
"2011-04-27",310,5048
"2011-04-28",300,708
"2011-04-29",300,897
"2011-05-02",300,2670
"2011-05-03",305,492
"2011-05-04",300,2040
"2011-05-05",300,778
"2011-05-06",300,3733
"2011-05-09",299.9,700
"2011-05-10",280.1,2553
"2011-05-11",299.9,208
"2011-05-12",299,2274
"2011-05-13",300,2530
"2011-05-16",298,2179
"2011-05-17",298.5,1000
"2011-05-18",300,780
"2011-05-19",298.6,766
"2011-05-20",298.5,2541
"2011-05-23",290,2515
"2011-05-24",290,1260
"2011-05-25",298.5,1266
"2011-05-26",290.1,122
"2011-05-27",285,1057
"2011-05-30",290,3141
"2011-05-31",291,4043
"2011-06-02",298,33
"2011-06-03",298,8249
"2011-06-06",292.5,3411
"2011-06-07",290,760
"2011-06-09",280,4364
"2011-06-10",275,3388
"2011-06-13",279,1135
"2011-06-14",280,4212
"2011-06-15",285,2635
"2011-06-16",280,3418
"2011-06-17",285,8
"2011-06-20",290,1231
"2011-06-21",290,613
"2011-06-22",290,235
"2011-06-23",285.1,1983
"2011-06-24",290,1564
"2011-06-27",290,1209
"2011-06-28",290.9,2254
"2011-06-29",300,5027
"2011-06-30",299,5191
"2011-07-01",300,611
"2011-07-04",300,1319
"2011-07-05",300,739
"2011-07-06",306,2004
"2011-07-07",329,1374
"2011-07-08",350,2312
"2011-07-09",350,4829
"2011-07-10",340,470
"2011-07-18",340,2248
"2011-07-19",340,1028
"2011-07-20",349,615
"2011-07-21",351.4,17551
"2011-07-22",368,40
"2011-07-25",353,1476
"2011-07-26",354.5,1319
"2011-07-26",340,1815
"2011-07-28",340,2406
"2011-07-29",335,1498
"2011-08-01",320,1709
"2011-08-02",323,1199
"2011-08-03",330,1671
"2011-08-04",310,5664
"2011-08-05",311,1140
"2011-08-09",326,3593
"2011-08-09",320,1000
"2011-08-10",320,1330
"2011-08-12",310,7812
"2011-08-12",310,10937
"2011-08-16",329.9,975
"2011-08-17",320,2609
"2011-08-18",329,4089
"2011-08-19",321,3500
"2011-08-22",321.1,2524
"2011-08-23",321.7,2955
"2011-08-24",322,1000
"2011-08-25",321.5,2441
"2011-08-26",320,2298
"2011-08-29",310,2015
"2011-08-30",320,1840
"2011-08-31",320,260
"2011-09-01",320,1454
"2011-09-02",322,1170
"2011-09-05",322,5284
"2011-09-06",320,2245
"2011-09-07",321,1040
"2011-09-08",321.1,225
"2011-09-09",322,3904
"2011-09-12",322,1869
"2011-09-13",322,3490
"2011-09-14",324,2760
"2011-09-15",321,1385
"2011-09-16",321,2395
"2011-09-19",320.5,1478
"2011-09-20",318.1,3133
"2011-09-21",322,16204
"2011-09-22",322,1094
"2011-09-23",320,1014
"2011-09-26",320,1884
"2011-09-27",322,4104
"2011-09-28",322,2518
"2011-09-29",315.8,6346
"2011-09-30",320,414
"2011-10-03",311,949
"2011-10-04",315,6183
"2011-10-05",300.1,2325
"2011-10-06",300.1,976
"2011-10-07",305,1937
"2011-10-10",290,1671
"2011-10-11",299,3498
"2011-10-12",300,2487
"2011-10-13",301,870
"2011-10-14",300,7710
"2011-10-17",300,5012
"2011-10-18",301,1769
"2011-10-20",300.1,1000
"2011-10-21",310,110
"2011-10-24",305,409
"2011-10-25",322,14511
"2011-10-26",321,418
"2011-10-27",320,2090
"2011-10-28",324,3961
"2011-10-31",324,676
"2011-11-01",325,1024
"2011-11-02",325,1815
"2011-11-03",329.5,3258
"2011-11-03",329.5,3258
"2011-11-04",315,4007
"2011-11-07",316,2720
"2011-11-08",316,646
"2011-11-09",320,3367
"2011-11-10",319.9,5962
"2011-11-11",319.8,2111
"2011-11-14",325,5459
"2011-11-15",330,10861
"2011-11-16",338.5,1974
"2011-11-17",345,4818
"2011-11-18",349,4470
"2011-11-21",355,8068
"2011-11-21",355,8068
"2011-11-21",355,8068
"2011-11-21",355,8068
"2011-11-22",354.8,5079
"2011-11-23",356.7,4348
"2011-11-24",355,1825
"2011-11-25",345,2138
"2011-11-28",347,1666
"2011-11-29",344.5,3816
"2011-11-30",346,1366
"2011-12-01",350,4161
"2011-12-02",348.9,1909
"2011-12-05",348.5,130
"2011-12-06",340,1203
"2011-12-07",344.9,2997
"2011-12-08",335.5,3362
"2011-12-09",334,3079
"2011-12-12",347,8705
"2011-12-13",330,14069
"2011-12-14",325,4542
"2011-12-15",325.5,1597
"2011-12-16",329.8,1278
"2011-12-19",379,39665
"2011-12-20",365,7243
"2011-12-21",414.9,530030
"2011-12-22",420,541979
"2011-12-23",419.8,773
"2011-12-26",390,951
"2011-12-27",360,1006
"2011-12-28",385,665
"2011-12-30",420,12520
"2012-01-02",400,354
"2012-01-03",405,977
"2012-01-04",390,1723
"2012-01-05",395,5013
"2012-01-06",400,202
"2012-01-09",395,1796
"2012-01-10",399.9,4213
"2012-01-11",390,6622
"2012-01-12",390,1311
"2012-01-13",390,2718
"2012-01-16",390,2828
"2012-01-17",390,30
"2012-01-18",390.1,1873
"2012-01-19",400,5014
"2012-01-20",400,202
"2012-03-30",445,4189
"2012-04-02",430,2703
"2012-04-03",437.5,57
"2012-04-04",439,12007
"2012-04-05",435,5413
"2012-04-06",435,9871
"2012-04-09",425,31
"2012-04-10",430,518
"2012-04-11",432,2301
"2012-04-12",435,4266
"2012-04-13",430,5409
"2012-04-16",444.9,5359
"2012-04-17",438,4500
"2012-04-18",435,2307
"2012-04-19",435,1092
"2012-04-20",430,4423
"2012-04-23",429.9,3142
"2012-04-25",425,5369
"2012-04-26",430,1578
"2012-04-27",430,32
"2012-04-30",460,6264
"2012-05-01",460,2110
"2012-05-02",450,2332
"2012-05-03",440,2110
"2012-05-04",450,6212
"2012-05-07",450,8031
"2012-05-08",450,1786
"2012-05-09",453,410
"2012-05-09",453,410
"2012-05-10",450,6864
"2012-05-11",450,2392
"2012-05-14",450.1,3125
"2012-05-15",450,2082
"2012-05-16",454,1386
"2012-05-17",454.5,167
"2012-05-18",454.9,1427
"2012-05-21",454,3251
"2012-05-22",448,1440
"2012-05-23",454.5,32300
"2012-05-24",445,80
"2012-05-25",450,3980
"2012-05-28",443,1361
"2012-05-29",441,1812
"2012-05-30",450,2574
"2012-05-31",450,3047
"2012-06-04",445,1305
"2012-06-05",430,9028
